CustomerID,Name,Region,State,City,JoinDate,PurchaDate,PerformanceScore,PreferredContactMethod
TC-21475,Tony Chapman,West,Colorado,Fort Collins,1/1/2020,11/22/2011,High,Email
VP-21760,Victoria Pisteka,East,New York,New York City,1/1/2020,9/6/2011,High,Phone
PO-18865,Patrick O'Donnell,East,Massachusetts,Marlborough,1/1/2020,3/23/2011,Medium,Phone
JL-15130,Jack Lebron,East,New York,New Rochelle,1/1/2020,7/18/2011,Medium,Phone
RW-19540,Rick Wilson,West,Washington,Seattle,1/1/2020,2/3/2012,High,Phone
RB-19465,Rick Bensley,Central,Michigan,Detroit,1/1/2020,3/14/2011,High,SMS
SC-20095,Sanjit Chand,South,Arkansas,Fayetteville,1/1/2020,2/13/2011,Medium,Phone
EM-13960,Eric Murdock,Central,Illinois,Quincy,1/1/2020,10/1/2012,Low,Phone
AB-10105,Adrian Barton,Central,Michigan,Detroit,1/1/2020,12/20/2011,Medium,Phone
ND-18460,Neil Ducich,West,Arizona,Chandler,1/1/2020,2/7/2011,Medium,Email
XP-21865,Xylona Preis,South,Florida,Hollywood,1/1/2020,1/21/2011,Medium,SMS
MM-18280,Muhammed MacIntyre,West,California,Los Angeles,1/1/2020,1/21/2011,Low,SMS
ML-17395,Marina Lichtenstein,West,California,San Francisco,1/1/2020,2/15/2011,High,Email
KM-16225,Kalyca Meade,West,California,Sunnyvale,1/1/2020,7/6/2012,Medium,Phone
SL-20155,Sara Luxemburg,East,New York,New York City,1/1/2020,9/21/2011,Low,Email
AJ-10780,Anthony Jacobs,West,California,Los Angeles,1/1/2020,1/11/2011,High,SMS
DK-12835,Damala Kotsonis,West,California,San Francisco,1/1/2020,3/26/2011,High,Email
BK-11260,Berenike Kampe,West,California,Santa Ana,1/1/2020,8/3/2011,Medium,SMS
CC-12670,Craig Carreira,West,Washington,Seattle,1/1/2020,12/23/2011,Low,SMS
ED-13885,Emily Ducich,East,New York,New York City,1/1/2020,8/9/2011,Medium,Phone
SV-20785,Stewart Visinsky,West,California,Los Angeles,1/1/2020,4/12/2011,High,SMS
AR-10825,Anthony Rawles,West,Washington,Seattle,1/1/2020,6/30/2011,High,SMS
RR-19525,Rick Reed,East,New York,New York City,1/1/2020,9/9/2011,Medium,Email
BD-11500,Bradley Drucker,Central,Illinois,Chicago,1/1/2020,2/2/2011,Medium,Email
BM-11785,Bryan Mills,South,Virginia,Harrisonburg,1/1/2020,6/6/2011,Medium,SMS
MS-17365,Maribeth Schnelling,East,Maryland,Rockville,1/1/2020,9/9/2011,Low,Phone
BM-11140,Becky Martin,West,Washington,Des Moines,1/1/2020,9/8/2011,High,Phone
KE-16420,Katrina Edelman,East,Pennsylvania,Philadelphia,1/1/2020,4/3/2011,High,Email
SZ-20035,Sam Zeldin,Central,Indiana,Columbus,1/1/2020,9/7/2011,High,Email
MB-18085,Mick Brown,Central,Missouri,Springfield,1/1/2020,1/6/2011,High,Email
DB-13555,Dorothy Badders,South,Kentucky,Henderson,1/1/2020,4/21/2011,Medium,SMS
CB-12415,Christy Brittain,East,Ohio,Lakewood,1/1/2020,11/5/2012,Medium,SMS
SP-20650,Stephanie Phelps,Central,Nebraska,Omaha,1/1/2020,4/16/2011,Medium,Phone
GW-14605,Giulietta Weimer,South,Kentucky,Henderson,1/1/2020,3/1/2011,Medium,SMS
KH-16630,Ken Heidel,West,California,Santa Ana,1/1/2020,11/1/2011,Medium,SMS
BG-11035,Barry Gonzalez,South,Virginia,Springfield,1/1/2020,11/5/2011,Low,Email
LO-17170,Lori Olson,South,Virginia,Suffolk,1/1/2020,2/6/2012,Low,Phone
LR-17035,Lisa Ryan,Central,Texas,Houston,1/1/2020,9/7/2011,Low,SMS
RR-19525,Rick Reed,South,North Carolina,Cary,1/1/2020,9/9/2011,Low,SMS
TS-21610,Troy Staebel,East,Ohio,Springfield,1/1/2020,8/16/2011,Low,Phone
AH-10210,Alan Hwang,South,Kentucky,Louisville,1/1/2020,11/29/2011,Medium,Email
DW-13585,Dorothy Wardle,East,Ohio,Troy,1/1/2020,8/24/2011,Low,Phone
AJ-10945,Ashley Jarboe,Central,Michigan,Detroit,1/1/2020,3/3/2011,High,Phone
SV-20785,Stewart Visinsky,Central,Indiana,Bloomington,1/1/2020,4/12/2011,Medium,Email
MG-17650,Matthew Grinstein,Central,Texas,Dallas,1/1/2020,8/9/2011,Low,Email
AB-10105,Adrian Barton,Central,Texas,Houston,1/1/2020,12/20/2011,High,SMS
MM-18280,Muhammed MacIntyre,Central,Texas,Haltom City,1/1/2020,1/21/2011,Low,Email
MA-17995,Michelle Arnett,South,Virginia,Richmond,1/1/2020,9/20/2011,Medium,SMS
EB-13975,Erica Bern,West,California,Los Angeles,1/1/2020,1/4/2013,Low,Email
NS-18505,Neola Schneider,East,Pennsylvania,Philadelphia,1/1/2020,11/25/2013,Low,Email
RB-19795,Ross Baird,West,California,Los Angeles,1/1/2020,6/3/2011,High,Email
JK-15325,Jason Klamczynski,West,California,Los Angeles,1/1/2020,11/21/2011,Medium,Email
PR-18880,Patrick Ryan,West,California,San Francisco,1/1/2020,9/5/2011,Medium,SMS
EH-13945,Eric Hoffmann,East,Pennsylvania,Philadelphia,1/1/2020,7/2/2011,Low,Email
MA-17995,Michelle Arnett,West,New Mexico,Las Cruces,1/1/2020,9/20/2011,Medium,Phone
JL-15505,Jeremy Lonsdale,Central,Texas,Houston,1/1/2020,11/14/2011,Medium,Email
AS-10045,Aaron Smayling,West,Oregon,Redmond,1/1/2020,7/27/2011,High,Phone
DC-12850,Dan Campbell,East,Ohio,Cleveland,1/1/2020,7/5/2011,Medium,Phone
MD-17860,Michael Dominguez,East,Maryland,Laurel,1/1/2020,12/2/2011,Medium,Phone
RH-19510,Rick Huthwaite,West,California,San Diego,1/1/2020,11/16/2011,Medium,Phone
TB-21175,Thomas Boland,South,North Carolina,Wilson,1/1/2020,12/8/2011,High,Phone
EB-13930,Eric Barreto,South,Florida,Saint Petersburg,1/1/2020,2/3/2011,Medium,SMS
BM-11785,Bryan Mills,Central,Illinois,Buffalo Grove,1/1/2020,6/6/2011,Low,SMS
FW-14395,Fred Wasserman,East,New York,New York City,1/1/2020,3/22/2012,High,SMS
RD-19480,Rick Duston,West,Nevada,Las Vegas,1/1/2020,6/8/2011,Low,SMS
TP-21130,Theone Pippenger,Central,Illinois,Naperville,1/1/2020,4/14/2012,High,SMS
CB-12535,Claudia Bergmann,East,Vermont,Burlington,1/1/2020,1/2/2012,Low,Phone
QJ-19255,Quincy Jones,Central,Michigan,Detroit,1/1/2020,3/17/2011,Medium,SMS
KM-16720,Kunst Miller,West,Arizona,Avondale,1/1/2020,3/30/2011,High,SMS
KM-16660,Khloe Miller,East,Pennsylvania,Philadelphia,1/1/2020,12/22/2011,High,Phone
IM-15055,Ionia McGrath,West,Nevada,Las Vegas,1/1/2020,1/24/2011,Low,SMS
ML-17395,Marina Lichtenstein,East,Maine,Bangor,1/1/2020,2/15/2011,Low,SMS
GH-14410,Gary Hansen,South,Tennessee,Hendersonville,1/1/2020,7/9/2011,Low,SMS
AG-10900,Arthur Gainer,Central,Wisconsin,Eau Claire,1/1/2020,7/23/2011,Low,Email
MG-17695,Maureen Gnade,Central,Illinois,Chicago,1/1/2020,12/26/2011,High,SMS
MJ-17740,Max Jones,West,California,San Diego,1/1/2020,6/9/2012,High,Phone
SJ-20125,Sanjit Jacobs,South,Mississippi,Jackson,1/1/2020,9/22/2012,Low,SMS
LB-16795,Laurel Beltran,West,California,Oxnard,1/1/2020,4/23/2011,High,Phone
SB-20185,Sarah Brown,West,Washington,Kent,1/1/2020,9/20/2011,Low,Phone
CC-12610,Corey Catlett,South,Tennessee,Nashville,1/1/2020,8/27/2011,Low,SMS
DP-13000,Darren Powers,East,New York,New York City,1/1/2020,1/4/2011,Medium,Phone
JL-15505,Jeremy Lonsdale,West,California,Westminster,1/1/2020,11/14/2011,High,SMS
SM-20320,Sean Miller,East,Pennsylvania,Allentown,1/1/2020,3/18/2011,Low,Email
BB-10990,Barry Blumstein,Central,Texas,San Antonio,1/1/2020,7/27/2011,High,Email
PB-19150,Philip Brown,West,Arizona,Avondale,1/1/2020,7/14/2011,Medium,Email
GM-14680,Greg Matthias,West,California,San Jose,1/1/2020,5/10/2011,Low,Phone
NR-18550,Nick Radford,East,New Jersey,Perth Amboy,1/1/2020,6/7/2011,Low,SMS
BT-11680,Brian Thompson,East,Connecticut,Milford,1/1/2020,11/28/2011,High,SMS
AB-10105,Adrian Barton,Central,Illinois,Bloomington,1/1/2020,12/20/2011,Low,SMS
SC-20230,Scot Coram,West,Washington,Seattle,1/1/2020,6/7/2013,High,Phone
RS-19870,Roy Skaria,Central,Iowa,Burlington,1/1/2020,6/8/2013,Low,SMS
AI-10855,Arianne Irving,West,California,Roseville,1/1/2020,4/28/2011,Medium,Phone
BF-10975,Barbara Fisher,East,Pennsylvania,Philadelphia,1/1/2020,7/14/2011,Medium,Email
AW-10930,Arthur Wiediger,Central,Minnesota,Minneapolis,1/1/2020,7/14/2011,High,Email
JW-15955,Joni Wasserman,East,Pennsylvania,Philadelphia,1/1/2020,8/16/2012,Low,Phone
MH-18025,Michelle Huthwaite,South,Louisiana,Lafayette,1/1/2020,7/8/2011,High,Email
FM-14290,Frank Merwin,Central,Texas,Bryan,1/1/2020,8/26/2011,Low,Email
TB-21520,Tracy Blumstein,West,California,Los Angeles,1/1/2020,10/17/2011,Low,SMS
RP-19390,Resi Pölking,West,Arizona,Phoenix,1/1/2020,5/24/2011,High,SMS
MM-17260,Magdelene Morse,East,Ohio,Columbus,1/1/2020,5/28/2011,Low,SMS
NB-18655,Nona Balk,South,Florida,Tallahassee,1/1/2020,12/5/2011,Medium,Email
DS-13030,Darrin Sayre,West,California,San Francisco,1/1/2020,7/9/2011,Low,SMS
VF-21715,Vicky Freymann,West,California,San Francisco,1/1/2020,3/1/2011,Low,Phone
PW-19030,Pauline Webber,Central,Iowa,Marion,1/1/2020,5/16/2011,High,Email
KD-16615,Ken Dana,West,California,Los Angeles,1/1/2020,9/13/2012,High,SMS
DO-13645,Doug O'Connell,South,Arkansas,Pine Bluff,1/1/2020,11/7/2012,Low,Email
GA-14725,Guy Armstrong,Central,Missouri,Columbia,1/1/2020,2/12/2011,Medium,Phone
JL-15505,Jeremy Lonsdale,Central,South Dakota,Aberdeen,1/1/2020,11/14/2011,Low,SMS
SU-20665,Stephanie Ulpright,West,Washington,Seattle,1/1/2020,12/5/2012,High,Email
FM-14380,Fred McMath,Central,Michigan,Detroit,1/1/2020,7/12/2012,High,Email
MY-17380,Maribeth Yedwab,South,Tennessee,Memphis,1/1/2020,10/26/2012,Medium,Phone
NM-18445,Nathan Mautz,West,Nevada,North Las Vegas,1/1/2020,2/9/2011,Medium,Phone
CS-11950,Carlos Soltero,East,New York,Freeport,1/1/2020,6/8/2011,Low,SMS
HM-14860,Harry Marie,East,New York,New York City,1/1/2020,7/21/2011,Medium,Email
AH-10210,Alan Hwang,South,Kentucky,Henderson,1/1/2020,11/29/2011,Low,Email
FC-14335,Fred Chung,West,New Mexico,Albuquerque,1/1/2020,10/10/2011,Low,Phone
CP-12085,Cathy Prescott,South,Florida,Delray Beach,1/1/2020,12/4/2011,Medium,SMS
SC-20305,Sean Christensen,East,Pennsylvania,Philadelphia,1/1/2020,12/16/2011,Medium,Phone
HJ-14875,Heather Jas,West,Washington,Seattle,1/1/2020,4/13/2012,Medium,Phone
CB-12025,Cassandra Brandow,South,Virginia,Richmond,1/1/2020,3/21/2011,High,Email
EH-14185,Evan Henry,South,Florida,West Palm Beach,1/1/2020,5/22/2011,Medium,Email
LW-17215,Luke Weiss,West,Colorado,Fort Collins,1/1/2020,9/12/2011,High,SMS
MK-17905,Michael Kennedy,Central,Wisconsin,Franklin,1/1/2020,11/18/2011,Medium,Email
JH-15820,John Huston,South,North Carolina,Monroe,1/1/2020,5/19/2011,Low,SMS
DB-13270,Deborah Brumfield,Central,Texas,Dallas,1/1/2020,2/5/2011,High,SMS
TB-21625,Trudy Brown,East,Pennsylvania,Philadelphia,1/1/2020,8/6/2011,Medium,Email
NM-18445,Nathan Mautz,West,California,San Francisco,1/1/2020,2/9/2011,Low,SMS
TT-21220,Thomas Thornton,East,Delaware,Dover,1/1/2020,9/23/2011,Medium,Phone
RS-19765,Roland Schwarz,Central,Texas,Waco,1/1/2020,4/7/2011,High,Phone
TB-21625,Trudy Brown,East,Maryland,Hagerstown,1/1/2020,8/6/2011,Low,SMS
AM-10360,Alice McCarthy,East,Ohio,Cleveland,1/1/2020,10/6/2011,High,SMS
MP-17965,Michael Paige,Central,Texas,Mcallen,1/1/2020,4/18/2012,Medium,Email
MH-17290,Marc Harrigan,West,New Mexico,Santa Fe,1/1/2020,4/26/2011,Low,Email
CA-12265,Christina Anderson,West,California,San Francisco,1/1/2020,3/25/2011,High,Phone
KD-16615,Ken Dana,East,New York,New York City,1/1/2020,9/13/2012,Low,Phone
DW-13540,Don Weiss,Central,Texas,Dallas,1/1/2020,2/27/2013,Medium,SMS
AG-10495,Andrew Gjertsen,Central,Michigan,Detroit,1/1/2020,1/4/2012,Medium,Email
JH-16180,Justin Hirsh,East,Pennsylvania,Philadelphia,1/1/2020,5/25/2012,Low,Email
DK-13090,Dave Kipp,Central,Texas,Carrollton,1/1/2020,3/2/2012,Medium,Email
AR-10825,Anthony Rawles,East,New York,New York City,1/1/2020,6/30/2011,High,Phone
SM-20005,Sally Matthias,Central,Texas,Houston,1/1/2020,11/23/2011,Low,Email
DB-13660,Duane Benoit,West,California,Los Angeles,1/1/2020,6/17/2011,Low,SMS
PF-19225,Phillip Flathmann,West,Washington,Edmonds,1/1/2020,6/27/2013,Medium,Phone
AJ-10945,Ashley Jarboe,West,California,San Francisco,1/1/2020,3/3/2011,Medium,SMS
EB-14110,Eugene Barchas,East,New York,New York City,1/1/2020,4/13/2012,High,SMS
ES-14080,Erin Smith,West,Oregon,Springfield,1/1/2020,10/2/2011,Low,Phone
SS-20410,Shahid Shariari,South,Kentucky,Georgetown,1/1/2020,5/30/2011,Low,Email
AG-10900,Arthur Gainer,South,Florida,Coral Springs,1/1/2020,7/23/2011,Medium,Phone
CY-12745,Craig Yedwab,West,California,San Francisco,1/1/2020,12/12/2011,Medium,SMS
RP-19270,Rachel Payne,West,California,San Francisco,1/1/2020,10/19/2011,Low,SMS
DB-13360,Dennis Bolton,West,California,Riverside,1/1/2020,11/19/2011,Low,Email
CK-12325,Christine Kargatis,East,Ohio,Troy,1/1/2020,3/14/2011,Low,SMS
DN-13690,Duane Noonan,West,California,Moreno Valley,1/1/2020,9/20/2011,Low,Email
DP-13105,Dave Poirier,West,Washington,Seattle,1/1/2020,8/22/2012,Medium,Email
RO-19780,Rose O'Brian,Central,Illinois,Chicago,1/1/2020,5/12/2012,Medium,Email
MA-17560,Matt Abelman,Central,Michigan,Jackson,1/1/2020,8/8/2011,Low,Phone
PS-18970,Paul Stevenson,West,Washington,Seattle,1/1/2020,4/15/2011,High,SMS
JF-15415,Jennifer Ferguson,Central,Missouri,Saint Charles,1/1/2020,6/17/2011,High,Phone
RD-19480,Rick Duston,East,New York,Long Beach,1/1/2020,6/8/2011,High,SMS
ES-14080,Erin Smith,East,New Jersey,Lakewood,1/1/2020,10/2/2011,Low,SMS
KN-16390,Katherine Nockton,East,Maryland,Clinton,1/1/2020,12/2/2011,High,SMS
VP-21760,Victoria Pisteka,East,Ohio,Columbus,1/1/2020,9/6/2011,High,Phone
CS-11950,Carlos Soltero,West,California,Pasadena,1/1/2020,6/8/2011,Medium,SMS
KB-16600,Ken Brennan,West,Washington,Seattle,1/1/2020,12/30/2011,Low,Phone
AJ-10945,Ashley Jarboe,West,California,Los Angeles,1/1/2020,3/3/2011,Medium,SMS
PO-18865,Patrick O'Donnell,East,New Jersey,East Orange,1/1/2020,3/23/2011,Medium,Email
DP-13105,Dave Poirier,Central,Wisconsin,Eau Claire,1/1/2020,8/22/2012,Low,Email
GM-14500,Gene McClure,Central,Illinois,Chicago,1/1/2020,8/9/2011,High,Email
CC-12670,Craig Carreira,South,Florida,Tampa,1/1/2020,12/23/2011,Low,Phone
SJ-20125,Sanjit Jacobs,East,New York,New York City,1/1/2020,9/22/2012,Medium,SMS
SF-20200,Sarah Foster,West,Arizona,Mesa,1/1/2020,12/23/2011,High,Email
RM-19375,Raymond Messe,East,Vermont,Burlington,1/1/2020,5/11/2011,High,Email
KM-16375,Katherine Murray,Central,Texas,Houston,1/1/2020,7/20/2011,Medium,Email
FH-14275,Frank Hawley,Central,Illinois,Aurora,1/1/2020,4/6/2011,High,Phone
DG-13300,Deirdre Greer,West,Colorado,Denver,1/1/2020,11/1/2011,Low,SMS
SC-20845,Sung Chung,Central,Illinois,Arlington Heights,1/1/2020,11/12/2013,High,Phone
BD-11500,Bradley Drucker,South,Virginia,Newport News,1/1/2020,2/2/2011,Low,SMS
LP-17080,Liz Pelletier,West,Arizona,Tucson,1/1/2020,6/24/2011,Medium,SMS
NP-18700,Nora Preis,East,New York,New York City,1/1/2020,9/5/2011,Medium,SMS
DP-13105,Dave Poirier,East,Pennsylvania,Philadelphia,1/1/2020,8/22/2012,High,Phone
LC-17140,Logan Currie,East,New York,New York City,1/1/2020,9/9/2011,Medium,Email
MH-17785,Maya Herman,West,Arizona,Glendale,1/1/2020,5/27/2011,Medium,Phone
SC-20305,Sean Christensen,West,California,Los Angeles,1/1/2020,12/16/2011,High,Phone
MH-17620,Matt Hagelstein,Central,Texas,Houston,1/1/2020,12/5/2012,High,SMS
JC-15775,John Castell,West,Washington,Seattle,1/1/2020,9/14/2011,Medium,SMS
RD-19810,Ross DeVincentis,South,North Carolina,Fayetteville,1/1/2020,10/27/2011,Medium,SMS
SC-20695,Steve Chapman,Central,Texas,Houston,1/1/2020,12/16/2011,Medium,Email
JO-15145,Jack O'Briant,East,New York,Buffalo,1/1/2020,1/7/2011,Medium,Email
VW-21775,Victoria Wilson,Central,Texas,Huntsville,1/1/2020,5/11/2011,Low,Email
BP-11185,Ben Peterman,Central,Texas,Dallas,1/1/2020,3/24/2012,High,Email
PP-18955,Paul Prost,East,Pennsylvania,Philadelphia,1/1/2020,8/26/2011,Medium,Email
SC-20725,Steven Cartwright,West,Arizona,Peoria,1/1/2020,6/3/2011,High,Email
BM-11785,Bryan Mills,East,Pennsylvania,Philadelphia,1/1/2020,6/6/2011,High,SMS
CD-11920,Carlos Daly,West,California,Oceanside,1/1/2020,3/24/2011,Low,Email
GM-14680,Greg Matthias,East,Pennsylvania,Philadelphia,1/1/2020,5/10/2011,High,SMS
BW-11065,Barry Weirich,East,New York,New York City,1/1/2020,5/25/2011,High,SMS
RE-19405,Ricardo Emerson,East,Ohio,Kent,1/1/2020,12/29/2011,Medium,SMS
HR-14770,Hallie Redmond,South,Florida,Jacksonville,1/1/2020,3/1/2011,Medium,Phone
TP-21565,Tracy Poddar,Central,Texas,Coppell,1/1/2020,3/1/2012,Medium,SMS
KB-16315,Karl Braun,Central,Indiana,Indianapolis,1/1/2020,8/26/2011,High,Email
AC-10660,Anna Chung,Central,Indiana,Lawrence,1/1/2020,10/15/2011,High,Email
DN-13690,Duane Noonan,Central,Oklahoma,Tulsa,1/1/2020,9/20/2011,High,Phone
CC-12430,Chuck Clark,West,Washington,Redmond,1/1/2020,9/6/2012,Medium,Phone
TS-21340,Toby Swindell,West,California,San Francisco,1/1/2020,1/20/2011,Low,Email
MO-17800,Meg O'Connel,West,Washington,Spokane,1/1/2020,9/17/2012,Medium,Phone
RP-19855,Roy Phan,West,California,Los Angeles,1/1/2020,4/5/2011,Low,Phone
JL-15175,James Lanier,South,Tennessee,Chattanooga,1/1/2020,12/31/2011,Medium,SMS
BW-11110,Bart Watters,South,North Carolina,Greensboro,1/1/2020,3/20/2012,Medium,Email
SJ-20500,Shirley Jackson,West,California,San Francisco,1/1/2020,8/31/2011,High,SMS
EH-14125,Eugene Hildebrand,West,California,Lakewood,1/1/2020,10/19/2011,High,Email
BS-11590,Brendan Sweed,South,Kentucky,Louisville,1/1/2020,1/15/2011,Low,Email
JS-16030,Joy Smith,East,Ohio,Columbus,1/1/2020,2/28/2011,Medium,SMS
JC-15775,John Castell,East,Delaware,Newark,1/1/2020,9/14/2011,Low,SMS
JM-15265,Janet Molinari,West,Washington,Seattle,1/1/2020,8/25/2011,Medium,SMS
CD-12280,Christina DeMoss,East,New York,New York City,1/1/2020,11/6/2014,Low,SMS
JM-15265,Janet Molinari,Central,Illinois,Chicago,1/1/2020,8/25/2011,High,Phone
SS-20410,Shahid Shariari,Central,Illinois,Oswego,1/1/2020,5/30/2011,High,Phone
HG-14845,Harry Greene,Central,Texas,Dallas,1/1/2020,4/29/2011,Medium,Phone
BC-11125,Becky Castell,East,Pennsylvania,Philadelphia,1/1/2020,7/6/2011,Medium,Email
MY-18295,Muhammed Yedwab,Central,Texas,Houston,1/1/2020,4/28/2011,Low,SMS
NF-18385,Natalie Fritzler,East,West Virginia,Wheeling,1/1/2020,2/12/2011,High,Phone
NB-18655,Nona Balk,East,New Jersey,Paterson,1/1/2020,12/5/2011,High,Phone
EM-13960,Eric Murdock,West,Oregon,Portland,1/1/2020,10/1/2012,Low,SMS
MF-17665,Maureen Fritzler,South,Alabama,Huntsville,1/1/2020,12/30/2011,Low,Email
CM-12385,Christopher Martinez,West,California,San Francisco,1/1/2020,3/16/2012,Low,Phone
EC-14050,Erin Creighton,Central,Oklahoma,Oklahoma City,1/1/2020,12/17/2011,High,Phone
BO-11350,Bill Overfelt,Central,Oklahoma,Broken Arrow,1/1/2020,1/3/2013,High,SMS
VM-21835,Vivian Mathis,West,California,Mission Viejo,1/1/2020,3/22/2011,Low,SMS
AB-10060,Adam Bellavance,Central,Indiana,Greenwood,1/1/2020,9/18/2012,Medium,Email
CM-12235,Chris McAfee,Central,Wisconsin,Milwaukee,1/1/2020,5/2/2013,High,SMS
KW-16570,Kelly Williams,West,California,San Francisco,1/1/2020,9/30/2011,Medium,Email
MM-17920,Michael Moore,East,New York,Rome,1/1/2020,1/14/2011,High,Email
RD-19900,Ruben Dartt,Central,Michigan,Dearborn Heights,1/1/2020,4/5/2011,Low,Phone
LM-17065,Liz MacKendrick,East,New York,New York City,1/1/2020,6/27/2011,Medium,SMS
CS-11845,Cari Sayre,Central,Illinois,Chicago,1/1/2020,12/14/2011,High,Phone
KT-16480,Kean Thornton,Central,Texas,Dallas,1/1/2020,3/10/2011,High,Email
BE-11410,Bobby Elias,Central,Wisconsin,Appleton,1/1/2020,2/7/2013,Low,SMS
NF-18475,Neil Französisch,South,Florida,Jacksonville,1/1/2020,3/14/2011,Medium,Email
DL-13315,Delfina Latchford,Central,Illinois,Chicago,1/1/2020,1/17/2011,Low,Email
MS-17710,Maurice Satty,East,Ohio,Bowling Green,1/1/2020,3/24/2011,Low,Phone
MM-18055,Michelle Moray,West,California,San Francisco,1/1/2020,4/11/2011,Low,Email
SG-20605,Speros Goranitis,Central,Illinois,Chicago,1/1/2020,1/24/2011,Low,SMS
PB-18805,Patrick Bzostek,West,Washington,Seattle,1/1/2020,11/20/2012,Medium,SMS
AC-10615,Ann Chong,Central,Texas,Beaumont,1/1/2020,9/15/2012,High,SMS
MR-17545,Mathew Reese,West,Washington,Seattle,1/1/2020,9/3/2011,High,SMS
BF-11215,Benjamin Farhat,Central,Texas,Dallas,1/1/2020,11/9/2011,Low,SMS
BW-11200,Ben Wallace,East,New York,New York City,1/1/2020,8/12/2011,Low,Phone
TS-21610,Troy Staebel,Central,Illinois,Chicago,1/1/2020,8/16/2011,Medium,Phone
AS-10045,Aaron Smayling,West,California,San Francisco,1/1/2020,7/27/2011,Low,SMS
AA-10375,Allen Armold,East,Rhode Island,Providence,1/1/2020,4/21/2011,High,Phone
PS-18970,Paul Stevenson,West,Arizona,Phoenix,1/1/2020,4/15/2011,Low,SMS
RP-19270,Rachel Payne,Central,Texas,Houston,1/1/2020,10/19/2011,Low,SMS
NC-18625,Noah Childs,Central,Indiana,Columbus,1/1/2020,10/29/2011,High,Email
SC-20020,Sam Craven,East,Pennsylvania,Philadelphia,1/1/2020,3/3/2011,High,SMS
BD-11560,Brendan Dodson,South,Virginia,Springfield,1/1/2020,5/30/2012,Low,Email
SM-20950,Suzanne McNair,West,Colorado,Broomfield,1/1/2020,9/29/2011,Low,Email
EB-14110,Eugene Barchas,East,Ohio,Columbus,1/1/2020,4/13/2012,Medium,SMS
HP-14815,Harold Pawlan,East,New Hampshire,Concord,1/1/2020,5/6/2011,High,Email
EB-14170,Evan Bailliet,Central,Texas,Houston,1/1/2020,9/29/2011,Low,Email
SM-20905,Susan MacKendrick,East,Ohio,Newark,1/1/2020,5/4/2013,Low,Email
CG-12040,Catherine Glotzbach,West,California,Los Angeles,1/1/2020,6/1/2012,Low,SMS
TG-21640,Trudy Glocke,South,Florida,Tampa,1/1/2020,3/31/2011,Medium,Email
DK-12835,Damala Kotsonis,Central,Nebraska,Fremont,1/1/2020,3/26/2011,Low,SMS
MB-17305,Maria Bertelson,East,Ohio,Columbus,1/1/2020,8/8/2011,Medium,Email
SF-20065,Sandra Flanagan,West,California,Pomona,1/1/2020,9/10/2011,Low,SMS
PS-18760,Pamela Stobb,Central,Texas,San Antonio,1/1/2020,6/15/2011,Medium,SMS
RS-19870,Roy Skaria,East,Pennsylvania,Philadelphia,1/1/2020,6/8/2013,Low,Phone
SB-20185,Sarah Brown,East,New York,New York City,1/1/2020,9/20/2011,Medium,Phone
HJ-14875,Heather Jas,Central,Michigan,Detroit,1/1/2020,4/13/2012,Low,SMS
SV-20815,Stuart Van,South,Florida,Miami,1/1/2020,5/4/2012,High,SMS
BE-11410,Bobby Elias,West,California,Concord,1/1/2020,2/7/2013,Medium,SMS
AZ-10750,Annie Zypern,Central,Illinois,Wheeling,1/1/2020,3/17/2011,High,Email
HD-14785,Harold Dahlen,Central,Illinois,Chicago,1/1/2020,5/11/2011,High,Phone
BF-11005,Barry Franz,Central,Texas,Pasadena,1/1/2020,9/25/2011,High,SMS
HZ-14950,Henia Zydlo,East,New York,New York City,1/1/2020,3/15/2013,Low,Email
FC-14245,Frank Carlisle,West,California,Sacramento,1/1/2020,6/13/2012,Medium,Phone
TP-21130,Theone Pippenger,West,Oregon,Springfield,1/1/2020,4/14/2012,Low,SMS
EB-13705,Ed Braxton,Central,Texas,Mansfield,1/1/2020,7/8/2011,Low,Email
JP-15520,Jeremy Pistek,South,Arkansas,Jonesboro,1/1/2020,8/22/2011,High,SMS
TD-20995,Tamara Dahlen,South,Virginia,Virginia Beach,1/1/2020,5/19/2011,Low,SMS
DM-13345,Denise Monton,East,New York,Rochester,1/1/2020,11/3/2011,High,Phone
EG-13900,Emily Grady,South,Virginia,Chesapeake,1/1/2020,11/2/2012,High,Email
HG-14965,Henry Goldwyn,East,Ohio,Lancaster,1/1/2020,9/20/2011,High,SMS
BF-11080,Bart Folk,East,New York,New York City,1/1/2020,11/28/2011,Medium,Phone
CS-11950,Carlos Soltero,South,Mississippi,Jackson,1/1/2020,6/8/2011,Low,Phone
